State Inflow Capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sum of Capacity (mmcfd),,year,,,,,,,,,,,,,,,,,,,,,,,,,
,Pennsylvania,"10,681","10,681","10,566","10,566","10,404","9,704","8,818","8,818","8,468","8,468","8,406","8,216","7,966","7,865","7,760","7,760","7,711","7,358","7,196","7,196","7,196","7,180","7,180","7,155","7,031",
New Jersey Total,,"11,097","11,097","10,982","10,982","10,820","10,120","9,234","9,234","8,884","8,609","8,547","8,357","8,107","8,006","7,901","7,901","7,852","7,499","7,337","7,337","7,337","7,321","7,321","7,296","7,172",
New Mexico,Colorado,"1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,992","1,720","1,720","1,720","1,720","1,720","1,420","1,280","1,280","1,034",981,
,Texas,"4,752","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,570","4,250","4,250","4,020","4,020","4,020","4,020","4,020","4,020","3,905","3,905",
New Mexico Total,,"6,744","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","6,562","5,970","5,970","5,740","5,740","5,740","5,440","5,300","5,300","4,939","4,886",
New York,Connecticut,895,895,895,895,895,895,895,895,895,620,520,420,420,420,420,364,364,285,285,285,285,250,250,250,250,
,New Jersey,"5,198","5,105","4,950","4,608","4,608","4,508","3,708","3,708","3,708","3,708","3,708","3,708","3,608","3,608","3,608","3,608","3,608","3,355","3,055","3,055","3,055","3,055","3,055","3,055","3,055","1,018"
,Ontario,"3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,315","3,090","3,090","3,090","3,090","2,861","2,861","2,646","2,506","2,506","2,506","2,471","2,344","2,344","2,219",
,Pennsylvania,"4,648","4,648","4,536","4,536","4,386","4,386","4,386","3,966","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","3,291","2,804","2,804","2,804","2,804","3,343","3,343","3,343",
New York Total,,"14,056","13,963","13,696","13,354","13,204","13,104","12,304","11,884","11,209","10,934","10,834","10,509","10,409","10,409","10,409","10,124","10,124","9,577","8,650","8,650","8,650","8,580","8,992","8,992","8,867","1,018"
North Carolina,South Carolina,"4,006","4,006","4,006","4,006","4,006","4,006","4,006","3,911","3,692","3,692","3,692","3,692","3,692","3,692","3,692","3,639","3,377","3,147","3,147","3,147","3,147","3,147","3,002","2,947","2,832",
,Virginia,"3,120","2,543","2,097","2,097","1,027","1,027","1,027","1,027","1,027","1,027","1,027",772,772,772,772,772,457,457,457,457,457,445,445,445,445,
North Carolina Total,,"7,126","6,549","6,103","6,103","5,033","5,033","5,033","4,938","4,719","4,719","4,719","4,464","4,464","4,464","4,464","4,411","3,834","3,604","3,604","3,604","3,604","3,592","3,447","3,392","3,277",
North Dakota,Minnesota,134,101,101,101,101,101,101,101,101,101,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,
,Montana,"3,199","3,199","3,199","3,199","3,199","3,199","3,199","3,199","2,722","2,722","2,647","2,606","2,565","2,565","2,565","2,565","2,485","2,485","2,485","2,485","2,485","1,785","1,785","1,785","1,785",
,Saskatchewan,"1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,924","1,849","1,849","1,849","1,681","1,681",49,31,31,10,10,10,0
,South Dakota,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,
North Dakota Total,,"5,310","5,277","5,277","5,277","5,277","5,277","5,277","5,277","4,800","4,800","4,687","4,646","4,605","4,605","4,530","4,530","4,450","4,282","4,282","2,650","2,632","1,932","1,911","1,911","1,911",0
Ohio,Indiana,"7,095","7,095","7,095","7,095","7,095","7,095","7,095","7,095","7,095","7,095","5,295","5,295","5,295","5,295","5,295","5,295","5,295","5,295","5,295","5,295","5,295","4,990","4,990","4,990","4,740","1,748"
,Kentucky,"4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164","4,164",
,Michigan,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,Pennsylvania,"2,170","2,170","2,170","2,040","2,040","2,040","2,040","2,040","2,040","2,040",465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,
,West Virginia,"9,485","5,655","5,015","3,555","2,535","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,635","1,613","1,613","1,613","1,613",
Ohio Total,,"23,014","19,184","18,544","16,954","15,934","15,034","15,034","15,034","15,034","15,034","11,659","11,659","11,659","11,659","11,659","11,659","11,659","11,659","11,659","11,659","11,659","11,332","11,332","11,332","11,082","1,848"
Oklahoma,Arkansas,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
,Colorado,514,514,514,514,514,514,514,514,514,514,514,514,485,485,381,381,381,333,250,250,250,250,250,250,250,
,Kansas,887,887,887,887,887,887,887,887,887,887,887,887,858,858,754,754,754,754,754,674,674,674,674,674,674,
,Texas,"4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,541","4,521","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,496","4,476","4,476",
Oklahoma Total,,"5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,962","5,904","5,884","5,651","5,651","5,651","5,603","5,520","5,440","5,440","5,440","5,440","5,420","5,420",
Ontario,Michigan,"4,159","4,159","4,159","4,159","4,159","4,159","4,159","4,159","4,159","4,159","3,844","3,844","3,599","3,599","3,599","3,599","3,599","3,319","3,319","1,117","1,117","1,117","1,117",967,467,0
,Minnesota,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,
,New York,"1,050","1,050","1,050","1,050",770,770,770,450,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,
Ontario Total,,"5,272","5,272","5,272","5,272","4,992","4,992","4,992","4,672","4,322","4,322","4,007","4,007","3,762","3,762","3,762","3,762","3,762","3,482","3,382","1,180","1,180","1,180","1,180","1,030",530,0
Oregon,Idaho,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,254,254,254,254,254,254,254,254,254,
,Nevada,"1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Washington,"3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,620","3,413","3,413","3,413","3,413","3,339","3,339","3,339","3,334",
Oregon Total,,"5,549","5,549","5,549","5,549","5,549","5,549","5,549","5,549","4,049","4,049","4,049","4,049","4,049","4,049","4,049","4,049","3,874","3,667","3,667","3,667","3,667","3,593","3,593","3,593","3,588",
Pennsylvania,Maryland,"3,306","3,306","3,306","3,306","3,306","3,306","3,306","3,306","3,306","3,306","3,306","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606","2,606",
,New Jersey,"1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,921","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900",
,New York,"1,508","1,508","1,508","1,508","1,508","1,508","1,508","1,508","1,183","1,183","1,183","1,183","1,183","1,183","1,183","1,183","1,183",696,696,696,696,674,649,649,649,
,Ohio,"2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142","2,142",
,West Virginia,"6,903","6,903","6,903","6,903","6,903","6,718","6,718","5,510","5,510","5,433","5,283","5,133","5,085","5,032","5,032","4,815","4,815","4,715","4,715","4,715","4,715","4,683","4,589","4,564","4,519",
Pennsylvania Total,,"15,780","15,780","15,780","15,780","15,780","15,595","15,595","14,387","14,062","13,985","13,835","12,985","12,937","12,884","12,884","12,667","12,646","12,059","12,059","12,059","12,059","12,005","11,886","11,861","11,816",
Quebec,New Hampshire,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,
Quebec Total,,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,
Rhode Island,Connecticut,"1,235","1,142","1,102",760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,665
,Massachusetts,448,448,448,448,448,448,448,448,448,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,
Rhode Island Total,,"1,683","1,590","1,550","1,208","1,208","1,208","1,208","1,208","1,208",933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,665
Saskatchewan,Montana,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,66,66,66,66,66,66,66,
,North Dakota,30,,,,,,,,,,,,,,,,,,,,,,,,,
Saskatchewan Total,,111,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,66,66,66,66,66,66,66,
South Carolina,Georgia,"4,843","4,843","4,843","4,843","4,843","4,843","4,843","4,748","4,529","4,529","4,529","4,529","4,529","4,529","4,529","4,338","3,836","3,606","3,606","3,606","3,606","3,606","3,416","3,361","3,246",
,North Carolina,"1,700",975,525,525,,,,,,,,,,,,,,,,,,,,,,
South Carolina Total,,"6,543","5,818","5,368","5,368","4,843","4,843","4,843","4,748","4,529","4,529","4,529","4,529","4,529","4,529","4,529","4,338","3,836","3,606","3,606","3,606","3,606","3,606","3,416","3,361","3,246",
South Dakota,Iowa,94,94,94,94,94,94,94,94,94,94,94,94,78,78,78,78,78,78,78,78,78,78,78,78,78,
,Nebraska,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,
,North Dakota,"2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","2,429","1,729","1,729","1,729","1,729",
,Wyoming,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
South Dakota Total,,"2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,675","2,659","2,659","2,659","2,659","2,659","2,659","2,659","2,659","2,659","1,959","1,959","1,959","1,959",
Tennessee,Alabama,"4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,140","4,083","4,083","4,083","4,083","4,083","4,083","4,083","4,083","4,083","4,083",
,Georgia,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,56,56,56,45,
,Kentucky,"9,334","9,278","7,285","4,538","2,958","2,070","1,230","1,230","1,230","1,230",380,380,380,380,380,380,380,30,30,30,30,30,30,30,30,
,Mississippi,"10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,029","10,285","10,050","9,743","9,743","9,743","9,743","9,743",8
,Virginia,220,220,220,220,220,220,220,220,70,70,70,70,70,50,50,50,50,50,50,50,50,50,26,15,15,
Tennessee Total,,"23,874","23,818","21,825","19,078","17,498","16,610","15,770","15,770","15,620","15,620","14,770","14,770","14,770","14,750","14,750","14,693","14,693","14,343","14,599","14,364","14,057","13,962","13,938","13,927","13,916",8
Texas,Arkansas,"1,210",750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,
,Gulf of Mexico,"2,178","2,178","2,178","2,178","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658","2,658",
,Louisiana,"2,587","2,587","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,270","1,267","1,267","1,267","1,267","1,267","1,267","1,267","1,267","1,267",
,Mexico,925,925,925,925,925,925,925,925,925,925,925,865,865,865,865,865,865,865,865,350,350,350,350,350,350,
,New Mexico,"2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,396","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386","2,386",
,Oklahoma,"7,288","6,888","6,888","6,888","6,888","6,888","6,888","6,888","6,888","6,588","3,329","3,329","3,329","3,329","3,256","3,256","3,256","3,256","3,172","3,172","3,142","3,142","3,142","3,142","3,142",
Texas Total,,"16,584","15,724","14,407","14,407","14,887","14,887","14,887","14,887","14,887","14,587","11,328","11,268","11,268","11,268","11,195","11,185","11,182","11,182","11,098","10,583","10,553","10,553","10,553","10,553","10,553",
Utah,Colorado,563,563,563,563,563,563,563,563,563,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,
,Idaho,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,
,Wyoming,"5,824","5,824","5,874","5,874","5,874","5,874","5,874","5,874","4,108","3,963","3,963","3,963","3,963","3,963","3,963","3,963","2,641","2,641","2,466","2,466","2,466","2,332","2,332","2,311","2,311",
Utah Total,,"6,685","6,685","6,735","6,735","6,735","6,735","6,735","6,735","4,969","4,674","4,674","4,674","4,674","4,674","4,674","4,674","3,352","3,352","3,177","3,177","3,177","3,043","3,043","3,022","3,022",
Vermont,Quebec,62,62,62,62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,52,74,74,74,74,74,
Vermont Total,,62,62,62,62,62,62,62,62,62,62,62,52,52,52,52,52,52,52,52,52,74,74,74,74,74,
Virginia,Kentucky,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
,Maryland,"4,258","3,258","2,703","2,703","2,272","2,272","2,272","1,852","1,852","1,852","1,852","1,052","1,052","1,052","1,052",835,835,835,835,835,835,835,835,835,219,
,North Carolina,"3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","3,035","2,870","2,870","2,870","2,817","2,817","2,587","2,587","2,587","2,587","2,587","2,587","2,587","2,472",
,Tennessee,70,70,70,70,70,70,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,50,26,15,15,
,West Virginia,"2,656","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,156","2,108","1,955","1,955","1,955",
Virginia Total,,"10,069","8,569","8,014","8,014","7,583","7,583","7,583","7,163","7,163","7,163","7,163","6,363","6,198","6,178","6,178","5,908","5,908","5,678","5,678","5,678","5,678","5,630","5,453","5,442","4,711",
Washington,British Columbia,"1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,832","1,676","1,676","1,676","1,676","1,676","1,676","1,676","1,595","1,561","1,480",
,Idaho,"2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,561","2,354","2,354","2,354","2,354","2,280","2,280","2,280","2,280",
,Oregon,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,708,708,708,708,657,657,657,657,657,
Washington Total,,"5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,276","5,120","4,945","4,738","4,738","4,738","4,687","4,613","4,532","4,498","4,417",
West Virginia,Kentucky,"2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,843","2,536","2,536","2,536","2,536","2,536",
,Maryland,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
,Ohio,"4,855","3,355","3,355","3,355","3,355","3,355","3,355","3,355","3,205","3,055","2,905","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,755","2,730","2,686",
,Pennsylvania,"7,516","5,616","4,975","4,615","2,754","1,410","1,410","1,410","1,410","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,186","1,078",911,670,670,670,
West Virginia Total,,"15,219","11,819","11,178","10,818","8,957","7,613","7,613","7,613","7,463","7,089","6,939","6,789","6,789","6,789","6,789","6,789","6,789","6,789","6,789","6,789","6,374","6,207","5,966","5,941","5,897",
Wisconsin,Illinois,"3,558","3,327","3,327","3,327","3,327","3,327","3,327","3,327","3,327","3,327","2,790","2,790","2,790","2,747","2,747","2,747","2,747","1,997","1,997","1,807","1,658","1,658","1,658","1,636","1,598","1,268"
,Michigan,"3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","3,086","2,961","2,961","2,961","2,961","2,961","2,961","2,961","2,961","2,835","2,835","2,835","2,835",735
,Minnesota,"2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,876","2,863","2,863","2,863","2,863","2,863","2,863","2,863","2,863","2,835","2,709","2,647","2,647","2,647",
Wisconsin Total,,"9,520","9,289","9,289","9,289","9,289","9,289","9,289","9,289","9,289","9,289","8,752","8,752","8,739","8,571","8,571","8,571","8,571","7,821","7,821","7,631","7,454","7,202","7,140","7,118","7,080","2,003"
Wyoming,Colorado,"4,715","4,715","4,715","4,715","4,715","4,715","4,715","4,715","4,715","4,715","4,415","2,915","2,265","1,174","1,174","1,174","1,174",850,850,850,850,850,745,745,745,
,Montana,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,235,235,176,176,176,176,
,South Dakota,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,45,45,45,45,
,Utah,"1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,450","1,120","1,120","1,120",714,714,714,714,714,714,714,714,714,629,629,629,629,
Wyoming Total,,"6,525","6,525","6,525","6,525","6,525","6,525","6,525","6,525","6,525","6,195","5,895","4,395","3,339","2,248","2,248","2,248","2,248","1,924","1,924","1,884","1,884","1,700","1,595","1,595","1,595",
