,State Name,State Code,Subdivision Code,County Name,County Code
3159,WISCONSIN,WI,,OUTAGAMIE,87
3160,WISCONSIN,WI,,OZAUKEE,89
3161,WISCONSIN,WI,,PEPIN,91
3162,WISCONSIN,WI,,PIERCE,93
3163,WISCONSIN,WI,,POLK,95
3164,WISCONSIN,WI,,PORTAGE,97
3165,WISCONSIN,WI,,PRICE,99
3166,WISCONSIN,WI,,RACINE,101
3167,WISCONSIN,WI,,RICHLAND,103
3168,WISCONSIN,WI,,ROCK,105
3169,WISCONSIN,WI,,RUSK,107
3170,WISCONSIN,WI,,ST CROIX,109
3171,WISCONSIN,WI,,SAUK,111
3172,WISCONSIN,WI,,SAWYER,113
3173,WISCONSIN,WI,,SHAWANO,115
3174,WISCONSIN,WI,,SHEBOYGAN,117
3175,WISCONSIN,WI,,TAYLOR,119
3176,WISCONSIN,WI,,TREMPEALEAU,121
3177,WISCONSIN,WI,,VERNON,123
3178,WISCONSIN,WI,,VILAS,125
3179,WISCONSIN,WI,,WALWORTH,127
3180,WISCONSIN,WI,,WASHBURN,129
3181,WISCONSIN,WI,,WASHINGTON,131
3182,WISCONSIN,WI,,WAUKESHA,133
3183,WISCONSIN,WI,,WAUPACA,135
3184,WISCONSIN,WI,,WAUSHARA,137
3185,WISCONSIN,WI,,WINNEBAGO,139
3186,WISCONSIN,WI,,WOOD,141
3187,WISCONSIN,WI,99,OFFSHORE-STATE,990
3188,WEST VIRGINIA,WV,,BARBOUR,1
3189,WEST VIRGINIA,WV,,BERKELEY,3
3190,WEST VIRGINIA,WV,,BOONE,5
3191,WEST VIRGINIA,WV,,BRAXTON,7
3192,WEST VIRGINIA,WV,,BROOKE,9
3193,WEST VIRGINIA,WV,,CABELL,11
3194,WEST VIRGINIA,WV,,CALHOUN,13
3195,WEST VIRGINIA,WV,,CLAY,15
3196,WEST VIRGINIA,WV,,DODDRIDGE,17
3197,WEST VIRGINIA,WV,,FAYETTE,19
3198,WEST VIRGINIA,WV,,GILMER,21
3199,WEST VIRGINIA,WV,,GRANT,23
3200,WEST VIRGINIA,WV,,GREENBRIER,25
3201,WEST VIRGINIA,WV,,HAMPSHIRE,27
3202,WEST VIRGINIA,WV,,HANCOCK,29
3203,WEST VIRGINIA,WV,,HARDY,31
3204,WEST VIRGINIA,WV,,HARRISON,33
3205,WEST VIRGINIA,WV,,JACKSON,35
3206,WEST VIRGINIA,WV,,JEFFERSON,37
3207,WEST VIRGINIA,WV,,KANAWHA,39
3208,WEST VIRGINIA,WV,,LEWIS,41
3209,WEST VIRGINIA,WV,,LINCOLN,43
3210,WEST VIRGINIA,WV,,LOGAN,45
3211,WEST VIRGINIA,WV,,MCDOWELL,47
3212,WEST VIRGINIA,WV,,MARION,49
3213,WEST VIRGINIA,WV,,MARSHALL,51
3214,WEST VIRGINIA,WV,,MASON,53
3215,WEST VIRGINIA,WV,,MERCER,55
3216,WEST VIRGINIA,WV,,MINERAL,57
3217,WEST VIRGINIA,WV,,MINGO,59
3218,WEST VIRGINIA,WV,,MONONGALIA,61
3219,WEST VIRGINIA,WV,,MONROE,63
3220,WEST VIRGINIA,WV,,MORGAN,65
3221,WEST VIRGINIA,WV,,NICHOLAS,67
3222,WEST VIRGINIA,WV,,OHIO,69
3223,WEST VIRGINIA,WV,,PENDLETON,71
3224,WEST VIRGINIA,WV,,PLEASANTS,73
3225,WEST VIRGINIA,WV,,POCAHONTAS,75
3226,WEST VIRGINIA,WV,,PRESTON,77
3227,WEST VIRGINIA,WV,,PUTNAM,79
3228,WEST VIRGINIA,WV,,RALEIGH,81
3229,WEST VIRGINIA,WV,,RANDOLPH,83
3230,WEST VIRGINIA,WV,,RITCHIE,85
3231,WEST VIRGINIA,WV,,ROANE,87
3232,WEST VIRGINIA,WV,,SUMMERS,89
3233,WEST VIRGINIA,WV,,TAYLOR,91
3234,WEST VIRGINIA,WV,,TUCKER,93
3235,WEST VIRGINIA,WV,,TYLER,95
3236,WEST VIRGINIA,WV,,UPSHUR,97
3237,WEST VIRGINIA,WV,,WAYNE,99
3238,WEST VIRGINIA,WV,,WEBSTER,101
3239,WEST VIRGINIA,WV,,WETZEL,103
3240,WEST VIRGINIA,WV,,WIRT,105
3241,WEST VIRGINIA,WV,,WOOD,107
3242,WEST VIRGINIA,WV,,WYOMING,109
3243,WYOMING,WY,,ALBANY,1
3244,WYOMING,WY,,BIG HORN,3
3245,WYOMING,WY,,CAMPBELL,5
3246,WYOMING,WY,,CARBON,7
3247,WYOMING,WY,,CONVERSE,9
3248,WYOMING,WY,,CROOK,11
3249,WYOMING,WY,,FREMONT,13
3250,WYOMING,WY,,GOSHEN,15
3251,WYOMING,WY,,HOT SPRINGS,17
3252,WYOMING,WY,,JOHNSON,19
3253,WYOMING,WY,,LARAMIE,21
3254,WYOMING,WY,,LINCOLN,23
3255,WYOMING,WY,,NATRONA,25
3256,WYOMING,WY,,NIOBRARA,27
3257,WYOMING,WY,,PARK,29
3258,WYOMING,WY,,PLATTE,31
3259,WYOMING,WY,,SHERIDAN,33
3260,WYOMING,WY,,SUBLETTE,35
3261,WYOMING,WY,,SWEETWATER,37
3262,WYOMING,WY,,TETON,39
3263,WYOMING,WY,,UINTA,41
3264,WYOMING,WY,,WASHAKIE,43
3265,WYOMING,WY,,WESTON,45
